molecule_chembl_id,canonical_smiles,standard_value,target_name,target_chembl_id,bioactivity_class,standard_value_norm,pIC50,MW,LogP,NumHDonors,NumHAcceptors
CHEMBL3961776,Cc1nc2cccc(-c3cc4c([nH]3)CNC4=O)c2nc1NCC(F)(F)F,1.91,PAK4,CHEMBL4523,active,1.91,8.718966632752272,361.327,3.150920000000001,3,4
CHEMBL3939819,Cc1nc2cccc(-c3cc4c([nH]3)[C@@H](C)NC4=O)c2nc1NC(C)(C)CO,1.45,PAK4,CHEMBL4523,active,1.45,8.838631997765026,365.4370000000001,2.920520000000001,4,5
CHEMBL3901863,Cc1nc2cccc(-c3cc4c([nH]3)CCCC4=O)c2nc1NC(C)(C)C,1.47,PAK4,CHEMBL4523,active,1.47,8.832682665251824,348.45000000000005,4.662720000000003,2,4
CHEMBL3943301,CC(C)(C)Nc1nc2c(-c3cc4c([nH]3)CCNC4=O)cccc2nc1N,0.429,PAK4,CHEMBL4523,active,0.429,9.367542707815277,350.4260000000001,2.7033999999999994,4,5
CHEMBL3907325,Cc1nc2cccc(-c3cc4c([nH]3)CCCNC4=O)c2nc1NC(C)(C)C,8.14,PAK4,CHEMBL4523,active,8.14,8.089375595110798,363.4650000000001,3.819720000000002,3,4
CHEMBL3891786,CC(C)(C)Nc1nc2c(-c3cc4c([nH]3)CCNC4=O)cccc2nc1CO,2.26,PAK4,CHEMBL4523,active,2.26,8.645891560852599,365.4370000000001,2.6135000000000006,4,5
CHEMBL3929651,C#Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC(C)(C)C,1.45,PAK4,CHEMBL4523,active,1.45,8.838631997765026,359.4330000000001,3.102500000000001,3,4
CHEMBL3898395,CC(C)(C)Nc1nc2c(-c3cc4c([nH]3)CCNC4=O)cccc2nc1/C=N/O,1.27,PAK4,CHEMBL4523,active,1.27,8.896196279044043,378.4360000000001,2.9293000000000005,4,6
CHEMBL3926451,CC(C)(C)Nc1nc2c(-c3cc4c([nH]3)CCNC4=O)cccc2nc1C#N,3.76,PAK4,CHEMBL4523,active,3.76,8.424812155072338,360.4210000000001,2.9928800000000004,3,5
CHEMBL3923557,C[C@H](O)c1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC(C)(C)C,3.0,PAK4,CHEMBL4523,active,3.0,8.522878745280337,379.4640000000001,3.174500000000001,4,5
CHEMBL3899014,C[C@@H](O)c1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC(C)(C)C,1.95,PAK4,CHEMBL4523,active,1.95,8.709965388637482,379.4640000000001,3.174500000000001,4,5
CHEMBL3914535,CCc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC(C)(C)C,0.195,PAK4,CHEMBL4523,active,0.195,9.709965388637482,363.4650000000001,3.683600000000002,3,4
CHEMBL3984361,Cc1nc2cccc(-c3cc4c(n3C)CCNC4=O)c2nc1NC(C)(C)C,8.58,PAK4,CHEMBL4523,active,8.58,8.066512712151294,363.4650000000001,3.4400200000000014,2,5
CHEMBL3909184,CC(=O)N1CCc2[nH]c(-c3cccc4nc(C)c(NC(C)(C)C)nc34)cc2C1=O,45.4,PAK4,CHEMBL4523,active,45.4,7.342944147142896,391.4750000000002,3.6885200000000022,2,5
CHEMBL3946889,Cc1nc2cccc(-c3cc4c([nH]3)C(C)N(C(=O)OC(C)(C)C)C4=O)c2nc1NC(C)(C)C,75.0,PAK4,CHEMBL4523,active,75.0,7.1249387366083,449.55500000000023,5.595620000000005,2,6
CHEMBL3971171,COCCOCC(C)(C)Nc1nc2c(-c3cc4c([nH]3)CCNC4=O)cccc2nc1C,14.7,PAK4,CHEMBL4523,active,14.7,7.832682665251823,423.51700000000017,3.0727200000000003,3,6
CHEMBL3941570,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1N1CC(S(C)(=O)=O)C1,26.7,PAK4,CHEMBL4523,active,26.7,7.573488738635425,411.48700000000014,1.4524199999999998,2,6
CHEMBL3941570,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1N1CC(S(C)(=O)=O)C1,272.0,PAK4,CHEMBL4523,active,272.0,6.565431095965801,411.48700000000014,1.4524199999999998,2,6
CHEMBL3932604,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC(C)c1ccccn1,156.0,PAK4,CHEMBL4523,active,156.0,6.806875401645538,398.47,3.787320000000002,3,5
CHEMBL3908673,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC(C)c1cnccn1,163.0,PAK4,CHEMBL4523,active,163.0,6.787812395596042,399.458,3.1823200000000007,3,6
CHEMBL3933088,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC(C)c1ccncn1,62.7,PAK4,CHEMBL4523,active,62.7,7.202732459169283,399.458,3.1823200000000007,3,6
CHEMBL3896124,Cc1nc2cccc(-c3cc4c([nH]3)C3(CC3)NC4=O)c2nc1NC(C)(C)C,0.223,PAK4,CHEMBL4523,active,0.223,9.651695136951838,361.44900000000007,3.8762200000000027,3,4
CHEMBL3924143,Cc1nc2cccc(-c3cc4c([nH]3)C3(CC3)NC4=O)c2nc1NC1CC1,0.242,PAK4,CHEMBL4523,active,0.242,9.616184634019568,345.40600000000006,3.240120000000001,3,4
CHEMBL3974543,Cc1nc2cccc(-c3cc4c([nH]3)[C@@H](C)NC4=O)c2nc1NC(C)(C)C,0.559,PAK4,CHEMBL4523,active,0.559,9.252588192113576,349.4380000000001,3.948120000000002,3,4
CHEMBL3918714,Cc1nc2cccc(-c3cc4c([nH]3)[C@H](C)NC4=O)c2nc1NC(C)(C)C,2.02,PAK4,CHEMBL4523,active,2.02,8.694648630553376,349.4380000000001,3.948120000000002,3,4
CHEMBL3979954,Cc1nc2cccc(-c3cc4c([nH]3)[C@H](C)NC4=O)c2nc1NC1(C)CC1,0.201,PAK4,CHEMBL4523,active,0.201,9.69680394257951,347.42200000000014,3.7021200000000016,3,4
CHEMBL3909785,Cc1nc2cccc(-c3cc4c([nH]3)C3(CC3)NC4=O)c2nc1NC1(C)CC1,0.39,PAK4,CHEMBL4523,active,0.39,9.4089353929735,359.4330000000001,3.6302200000000022,3,4
CHEMBL3974046,Cc1nc2ccc(F)c(-c3cc4c([nH]3)C3(CC3)NC4=O)c2nc1NC(C)C,1.17,PAK4,CHEMBL4523,active,1.17,8.931814138253838,365.4120000000001,3.6252200000000014,3,4
CHEMBL3899535,Cc1nc2cccc(-c3cc4c([nH]3)C3(CC3)NC4=O)c2nc1NCC(F)F,1.12,PAK4,CHEMBL4523,active,1.12,8.950781977329818,369.375,3.3428200000000015,3,4
CHEMBL3931370,Cc1nc2cccc(-c3cc4c([nH]3)[C@@H](C)NC4=S)c2nc1NC(C)(C)C,2.76,PAK4,CHEMBL4523,active,2.76,8.559090917934782,365.50600000000014,4.483420000000002,3,4
CHEMBL3903402,Cc1nc2cccc(-c3cc4c([nH]3)[C@@H](C)NC4=O)c2nc1NC1(C)CC1,0.183,PAK4,CHEMBL4523,active,0.183,9.73754891026957,347.42200000000014,3.7021200000000016,3,4
CHEMBL3940411,Cc1nc2cccc(-c3cc4c([nH]3)CNC4=O)c2nc1NC(C)(C)C,0.882,PAK4,CHEMBL4523,active,0.882,9.05453141486818,335.41100000000006,3.3871200000000012,3,4
CHEMBL3906357,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NCC1(C)CC1,0.996,PAK4,CHEMBL4523,active,0.996,9.001740661576301,361.4490000000001,3.4312200000000015,3,4
CHEMBL3916993,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NCC(F)(F)F,1.32,PAK4,CHEMBL4523,active,1.32,8.87942606879415,375.354,3.1934200000000006,3,4
CHEMBL3986733,CCOc1cnc2cccc(-c3cc4c([nH]3)CCNC4=O)c2n1,54.6,PAK4,CHEMBL4523,active,54.6,7.262807357295262,308.34100000000007,2.3094999999999994,2,4
CHEMBL3925989,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC(C)(C)CCS(C)(=O)=O,98.6,PAK4,CHEMBL4523,active,98.6,7.006123085058789,441.5570000000002,2.8444200000000013,3,6
CHEMBL3894442,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC(C)(C)CNC(=O)OC(C)(C)C,61.8,PAK4,CHEMBL4523,active,61.8,7.209011524911184,464.5700000000002,3.934420000000003,4,6
CHEMBL3897826,CC(C)(C)Nc1ccc2cccc(-c3cc4c([nH]3)CCNC4=O)c2n1,1.11,PAK4,CHEMBL4523,active,1.11,8.954677021213342,334.42300000000006,3.7262000000000013,3,3
CHEMBL3969013,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC(C)(C)CN,10.7,PAK4,CHEMBL4523,active,10.7,7.97061622231479,364.4530000000001,2.36842,4,5
CHEMBL3979464,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC(C)(C)CNCCS(C)(=O)=O,20.4,PAK4,CHEMBL4523,active,20.4,7.690369832574102,470.5990000000002,2.04392,4,7
CHEMBL3909227,CC(C)(C)Nc1nc2c(-c3cc4c([nH]3)CCNC4=O)cccc2nc1F,2.78,PAK4,CHEMBL4523,active,2.78,8.555955204081924,353.40100000000007,3.260300000000001,3,4
CHEMBL3893675,CNc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC(C)(C)C,5.61,PAK4,CHEMBL4523,active,5.61,8.251037138743838,364.4530000000001,3.1629000000000014,4,5
CHEMBL3918158,CC(C)(C)Nc1nc2c(-c3cc4c([nH]3)CCNC4=O)cccc2nc1Cl,2.25,PAK4,CHEMBL4523,active,2.25,8.647817481888637,369.8560000000001,3.7746000000000013,3,4
CHEMBL3966109,CC(C)(C)Nc1nc2c(-c3cc4c([nH]3)CCNC4=O)cccc2nc1N1CC(O)C1,10.8,PAK4,CHEMBL4523,active,10.8,7.966576244513051,406.4900000000002,2.3020999999999994,4,6
CHEMBL3894757,CC(C)(C)Nc1nc2c(-c3cc4c([nH]3)CCNC4=O)cccc2nc1N1CCC1,10.5,PAK4,CHEMBL4523,active,10.5,7.978810700930062,390.4910000000002,3.3313000000000015,3,5
CHEMBL3971342,Cc1nc2cccc(-c3[nH]c4c(c3Cl)C(=O)NCC4)c2nc1NC(C)(C)C,0.454,PAK4,CHEMBL4523,active,0.454,9.342944147142896,383.88300000000015,4.083020000000002,3,4
CHEMBL3964367,Cc1nc2cccc(-c3[nH]c4c(c3Br)C(=O)NCC4)c2nc1NC(C)(C)C,0.874,PAK4,CHEMBL4523,active,0.874,9.058488567365597,428.3340000000002,4.192120000000003,3,4
CHEMBL3986680,Cc1nc2cccc(-c3[nH]c4c(c3C)C(=O)NCC4)c2nc1NC(C)(C)C,3.38,PAK4,CHEMBL4523,active,3.38,8.471083299722345,363.46500000000003,3.7380400000000025,3,4
CHEMBL3916951,COC1=NCCc2[nH]c(-c3cccc4nc(C)c(NC(C)(C)C)nc34)cc21,8.9,PAK4,CHEMBL4523,active,8.9,8.050609993355087,363.46500000000015,4.092820000000003,2,5
CHEMBL3918771,Cc1nc2ccc(F)c(-c3cc4c([nH]3)[C@H]([C@@H](C)O)NC4=O)c2nc1NC1CC1,2.45,PAK4,CHEMBL4523,active,2.45,8.610833915635467,381.4110000000002,2.8120200000000004,4,5
CHEMBL3939783,Cc1nc2ccc(F)c(-c3cc4c([nH]3)[C@@H]([C@H](C)O)NC4=O)c2nc1NC1CC1,2.3,PAK4,CHEMBL4523,active,2.3,8.638272163982407,381.4110000000002,2.8120200000000004,4,5
CHEMBL3918771,Cc1nc2ccc(F)c(-c3cc4c([nH]3)[C@H]([C@@H](C)O)NC4=O)c2nc1NC1CC1,16.4,PAK4,CHEMBL4523,active,16.4,7.785156151952302,381.4110000000002,2.8120200000000004,4,5
CHEMBL3934242,Cc1nc2cccc(-c3cc4c([nH]3)C(COCc3ccccc3)NC4=O)c2nc1NC1(C)CC1,1.86,PAK4,CHEMBL4523,active,1.86,8.730487055782083,453.54600000000016,4.899020000000003,3,5
CHEMBL3957073,Cc1nc2cccc(-c3cc4c([nH]3)CNC4=O)c2nc1NC1(C)CC1,0.57,PAK4,CHEMBL4523,active,0.57,9.244125144327509,333.3950000000001,3.141120000000001,3,4
CHEMBL3933056,Cc1nc2cccc(-c3[nH]c4c(c3Cl)C(=O)NC4)c2nc1NC1(C)CC1,0.0783,PAK4,CHEMBL4523,active,0.0783,10.106238237942057,367.84000000000015,3.7945200000000012,3,4
CHEMBL3948398,Cc1nc2cccc(-c3cc4c([nH]3)C(CO)NC4=O)c2nc1NC1(C)CC1,1.37,PAK4,CHEMBL4523,active,1.37,8.863279432843592,363.42100000000016,2.6745200000000002,4,5
CHEMBL3920600,Cc1nc2cccc(-c3cc4c([nH]3)[C@@H](CO)NC4=O)c2nc1NC1(C)CC1,0.53,PAK4,CHEMBL4523,active,0.53,9.275724130399212,363.42100000000016,2.6745200000000002,4,5
CHEMBL3935312,Cc1nc2cccc(-c3cc4c([nH]3)[C@H](CO)NC4=O)c2nc1NC1(C)CC1,1.82,PAK4,CHEMBL4523,active,1.82,8.739928612014925,363.42100000000016,2.6745200000000002,4,5
CHEMBL3903837,Cc1nc2cccc(-c3cc4c([nH]3)CNC4=O)c2nc1NC1CC1,0.297,PAK4,CHEMBL4523,active,0.297,9.527243550682789,319.36800000000005,2.7510200000000005,3,4
CHEMBL3933159,Cc1nc2cccc(-c3cc4c([nH]3)C(COCc3ccccc3)NC4=O)c2nc1NC1CC1,2.18,PAK4,CHEMBL4523,active,2.18,8.661543506395395,439.5190000000001,4.5089200000000025,3,5
CHEMBL3905144,Cc1nc2cccc(-c3cc4c([nH]3)C(CO)NC4=O)c2nc1NC1CC1,0.212,PAK4,CHEMBL4523,active,0.212,9.67366413907125,349.3940000000001,2.28442,4,5
CHEMBL3942145,Cc1nc2cccc(-c3cc4c([nH]3)[C@@H](CO)NC4=O)c2nc1NC1CC1,0.177,PAK4,CHEMBL4523,active,0.177,9.752026733638193,349.3940000000001,2.28442,4,5
CHEMBL3917695,Cc1nc2cccc(-c3cc4c([nH]3)[C@H](CO)NC4=O)c2nc1NC1CC1,3.68,PAK4,CHEMBL4523,active,3.68,8.434152181326482,349.3940000000001,2.28442,4,5
CHEMBL3918795,Cc1nc2ccnc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC(C)(C)C,33.7,PAK4,CHEMBL4523,active,33.7,7.472370099128661,350.42600000000004,2.8246200000000012,3,5
CHEMBL3890727,Cc1nc2ccc(F)c(-c3cc4c([nH]3)CCNC4=O)c2nc1NC1(C)CC1,0.162,PAK4,CHEMBL4523,active,0.162,9.790484985457368,365.41200000000015,3.3227200000000012,3,4
CHEMBL3927716,Cc1nc2ccc(F)c(-c3cc4c([nH]3)CCNC4=O)c2nc1NC(C)(C)CO,0.272,PAK4,CHEMBL4523,active,0.272,9.5654310959658,383.42700000000013,2.5411200000000007,4,5
CHEMBL3896195,Cc1nc2ccc(F)c(-c3cc4c(=O)[nH]ccc4[nH]3)c2nc1NC(C)(C)C,0.0667,PAK4,CHEMBL4523,active,0.0667,10.175874166083451,365.41200000000015,4.124320000000002,3,4
CHEMBL3950282,Cc1nnc(-c2nc3cccc(-c4cc5c([nH]4)CCNC5=O)c3nc2NC(C)(C)C)o1,74.8,PAK4,CHEMBL4523,active,74.8,7.126098402135539,417.4730000000002,3.4796200000000015,3,7
CHEMBL3970766,Cc1nc2ccc(F)c(-c3cc4c([nH]3)CCNC4=O)c2nc1NC(C)C,1.63,PAK4,CHEMBL4523,active,1.63,8.787812395596042,353.40100000000007,3.1786200000000013,3,4
CHEMBL3972296,CC(C)(C)Nc1ncc2cccc(-c3cc4c([nH]3)CCNC4=O)c2n1,3.62,PAK4,CHEMBL4523,active,3.62,8.441291429466835,335.4110000000001,3.121200000000001,3,4
CHEMBL3897606,CCC(C)(C)Nc1nc2c(-c3cc4c([nH]3)CCNC4=O)c(F)ccc2nc1C,0.275,PAK4,CHEMBL4523,active,0.275,9.560667306169735,381.4550000000001,3.958820000000002,3,4
CHEMBL3957722,Cc1nc2ccc(F)c(-c3cc4c([nH]3)CCNC4=O)c2nc1NC1(C)CCC1,0.136,PAK4,CHEMBL4523,active,0.136,9.866461091629782,379.4390000000002,3.7128200000000016,3,4
CHEMBL3982591,CN(c1ncc2cccc(-c3cc4c([nH]3)CCNC4=O)c2n1)C(C)(C)C,3.32,PAK4,CHEMBL4523,active,3.32,8.478861916295964,349.4380000000001,3.145500000000001,2,4
CHEMBL3949102,Cc1nc2ccc(F)c(-c3cc4c([nH]3)C3(CC3)NC4=O)c2nc1NC1(C)CC1,0.0354,PAK4,CHEMBL4523,active,0.0354,10.450996737974211,377.4230000000002,3.7693200000000022,3,4
CHEMBL3949318,Cc1nc2ccc(F)c(-c3cc4c([nH]3)[C@@H](C)NC4=O)c2nc1NC1(C)CC1,0.0484,PAK4,CHEMBL4523,active,0.0484,10.315154638355589,365.4120000000002,3.8412200000000016,3,4
CHEMBL3943763,Cc1nc2ccc(F)c(-c3cc4c([nH]3)[C@H](C)NC4=O)c2nc1NC1(C)CC1,0.385,PAK4,CHEMBL4523,active,0.385,9.4145392704915,365.4120000000002,3.8412200000000016,3,4
CHEMBL3973280,Cc1nc2cccc(-c3cc4c([nH]3)C3(CC3)NC4=O)c2nc1NCC(F)(F)F,1.36,PAK4,CHEMBL4523,active,1.36,8.866461091629782,387.365,3.6400200000000016,3,4
CHEMBL3937161,Cc1nc2cccc(-c3cc4c([nH]3)[C@@H](C)NC4=O)c2nc1NCC(F)F,0.246,PAK4,CHEMBL4523,active,0.246,9.60906489289662,357.36400000000003,3.414720000000001,3,4
CHEMBL3961097,Cc1nc2cccc(-c3cc4c([nH]3)[C@H](C)NC4=O)c2nc1NCC(F)F,4.57,PAK4,CHEMBL4523,active,4.57,8.34008379993015,357.36400000000003,3.414720000000001,3,4
CHEMBL3916586,Cc1cccc(C)c1-c1cnc2cccc(-c3cc4c([nH]3)CCNC4=O)c2n1,34.9,PAK4,CHEMBL4523,active,34.9,7.45717457304082,368.44000000000017,4.194640000000003,2,3
CHEMBL3892102,CC(C)Nc1nc2c(-c3cc4c([nH]3)CCNC4=O)cccc2c(=O)n1-c1ccccc1,5.87,PAK4,CHEMBL4523,active,5.87,8.231361898752386,413.4810000000001,3.487000000000002,3,5
CHEMBL3907606,CC(C)Nc1nc2c(-c3cc4c([nH]3)CCNC4=O)cccc2c(=O)n1-c1cccnc1,16.4,PAK4,CHEMBL4523,active,16.4,7.785156151952302,414.4690000000001,2.8820000000000014,3,6
CHEMBL3978132,CC(C)(C)Nc1nc2c(-c3cc4c([nH]3)CCNC4=O)cccc2c(=O)n1-c1cccnc1,2.6,PAK4,CHEMBL4523,active,2.6,8.585026652029182,428.49600000000015,3.272100000000001,3,6
CHEMBL3902148,C[C@H]1NC(=O)c2cc(-c3c(F)ccc4c(=O)n(C)c(NC(C)(C)C)nc34)[nH]c21,0.012,PAK4,CHEMBL4523,active,0.012,10.920818753952377,383.4270000000001,3.0825000000000014,3,5
CHEMBL3940091,CC(C)n1c(NC(C)(C)C)nc2c(-c3cc4c([nH]3)[C@@H](C)NC4=O)cccc2c1=O,0.012,PAK4,CHEMBL4523,active,0.012,10.920818753952377,393.49100000000016,3.987300000000002,3,5
CHEMBL3962064,C[C@H]1NC(=O)c2cc(-c3cccc4c(=O)[nH]c(N(C)C(C)(C)C)nc34)[nH]c21,0.4,PAK4,CHEMBL4523,active,0.4,9.397940008672036,365.4370000000001,2.957300000000001,3,4
CHEMBL3934565,C[C@H]1NC(=O)c2cc(-c3cccc4c(=O)[nH]c(NC(C)(C)C)nc34)[nH]c21,0.24,PAK4,CHEMBL4523,active,0.24,9.619788758288394,351.4100000000001,2.9330000000000007,4,4
CHEMBL3949896,Cc1nc2cccc(-c3cc4c([nH]3)C3(CCOCC3)NC4=O)c2nc1NC(C)(C)C,62.6,PAK4,CHEMBL4523,active,62.6,7.20342566678957,405.50200000000007,3.892820000000002,3,5
CHEMBL3925684,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1-c1cccnc1Cl,187.0,PAK4,CHEMBL4523,active,187.0,6.728158393463501,389.846,3.9346200000000024,2,4
CHEMBL3933867,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1-c1ccncc1Cl,239.0,PAK4,CHEMBL4523,active,239.0,6.621602099051862,389.846,3.9346200000000024,2,4
CHEMBL3961358,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1-c1cnccc1Cl,65.6,PAK4,CHEMBL4523,active,65.6,7.18309616062434,389.846,3.9346200000000024,2,4
CHEMBL3939400,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1-c1ccc(N)cc1Cl,33.4,PAK4,CHEMBL4523,active,33.4,7.476253533188435,403.87300000000005,4.121820000000002,3,4
CHEMBL3901445,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1-c1c(F)cccc1Cl,22.6,PAK4,CHEMBL4523,active,22.6,7.645891560852599,406.84800000000007,4.678720000000003,2,3
CHEMBL3977535,CC(C)Nc1nc2c(-c3cc4c([nH]3)CCNC4=O)cccc2c(=O)n1-c1ccccn1,29.4,PAK4,CHEMBL4523,active,29.4,7.531652669587842,414.4690000000001,2.8820000000000006,3,6
CHEMBL3906911,Cc1nc2cccc(-c3cc4c(=O)[nH]nc(C)c4[nH]3)c2nc1NC(C)(C)C,15.8,PAK4,CHEMBL4523,active,15.8,7.801342913045577,362.4370000000001,3.688640000000002,3,5
CHEMBL3891362,Cc1nc2ccc(F)c(-c3cc(C(N)=O)c(C)[nH]3)c2nc1NC1(C)CC1,3.56,PAK4,CHEMBL4523,active,3.56,8.448550002027124,353.4010000000001,3.444140000000001,3,4
CHEMBL3915882,Cc1nc2cccc(-c3cc(C(N)=O)c(C4CC4)[nH]3)c2nc1NC(C)(C)C,7.79,PAK4,CHEMBL4523,active,7.79,8.108462542327436,363.4650000000001,4.120020000000003,3,4
CHEMBL3897988,Cn1c(NC(C)(C)C)nc2c(-c3cc4c([nH]3)CNC4=O)cccc2c1=O,0.193,PAK4,CHEMBL4523,active,0.193,9.714442690992229,351.41000000000014,2.3824000000000005,3,5
CHEMBL3926062,Cc1nc2cccc(-c3c[nH]c(C(N)=O)c3)c2nc1NC(C)(C)C,34.8,PAK4,CHEMBL4523,active,34.8,7.458420756053419,323.40000000000003,3.2426200000000014,3,4
CHEMBL3940085,Cc1nc2cccc(-c3cc4n(c3)C(=O)NC4)c2nc1NC(C)(C)C,189.0,PAK4,CHEMBL4523,active,189.0,6.723538195826756,335.41100000000006,3.6884200000000016,2,5
CHEMBL3912094,Cc1nc2cccc(-c3cc4n(c3)C(=O)NC4=O)c2nc1NC(C)(C)C,37.1,PAK4,CHEMBL4523,active,37.1,7.430626090384954,349.39400000000006,3.3286200000000017,2,6
CHEMBL3953807,Cc1nc2cccc(-c3cc4c(=O)[nH]ncc4[nH]3)c2nc1NC(C)(C)C,3.71,PAK4,CHEMBL4523,active,3.71,8.430626090384955,348.4100000000001,3.3802200000000013,3,5
CHEMBL3917533,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1-c1ccccc1,82.1,PAK4,CHEMBL4523,active,82.1,7.085656842880559,354.413,3.8862200000000016,2,3
CHEMBL3954143,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1Cl,521.0,PAK4,CHEMBL4523,active,521.0,6.283162276700476,312.76,2.8726200000000004,2,3
CHEMBL3926513,Cc1ccccc1-c1nc2c(-c3cc4c([nH]3)CCNC4=O)cccc2nc1C,127.0,PAK4,CHEMBL4523,active,127.0,6.896196279044043,368.4400000000001,4.194640000000002,2,3
CHEMBL3962883,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1-c1ccccc1Cl,82.0,PAK4,CHEMBL4523,active,82.0,7.086186147616283,388.85800000000006,4.539620000000003,2,3
CHEMBL3938995,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1-c1ccccc1F,47.4,PAK4,CHEMBL4523,active,47.4,7.324221658325915,372.403,4.0253200000000025,2,3
CHEMBL3974890,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1-c1ccccn1,167.0,PAK4,CHEMBL4523,active,167.0,6.777283528852417,355.401,3.281220000000001,2,4
CHEMBL3945507,Cc1cccnc1-c1nc2c(-c3cc4c([nH]3)CCNC4=O)cccc2nc1C,257.0,PAK4,CHEMBL4523,active,257.0,6.590066876668706,369.4280000000001,3.589640000000002,2,4
CHEMBL3943059,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1-c1ccoc1,61.9,PAK4,CHEMBL4523,active,61.9,7.208309350979882,344.374,3.4792200000000015,2,4
CHEMBL3975814,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1-c1nccn1C,244.0,PAK4,CHEMBL4523,active,244.0,6.61261017366127,358.40500000000003,2.619720000000001,2,5
CHEMBL3937682,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1-c1ccoc1C,40.9,PAK4,CHEMBL4523,active,40.9,7.388276691992658,358.40100000000007,3.7876400000000023,2,4
CHEMBL3967337,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1N[C@H]1C[C@@H](NC(=O)OC(C)(C)C)C1,17.2,PAK4,CHEMBL4523,active,17.2,7.764471553092451,462.5540000000002,3.6868200000000018,4,6
CHEMBL3966363,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1N[C@H]1C[C@@H](N)C1,0.301,PAK4,CHEMBL4523,active,0.301,9.521433504406156,362.43700000000007,2.1208199999999993,4,5
CHEMBL3891457,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1N[C@H]1C[C@H](NC(=O)OC(C)(C)C)C1,8.2,PAK4,CHEMBL4523,active,8.2,8.086186147616283,462.5540000000002,3.6868200000000018,4,6
CHEMBL3928595,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1N[C@H]1C[C@H](N)C1,0.4,PAK4,CHEMBL4523,active,0.4,9.397940008672036,362.43700000000007,2.1208199999999993,4,5
CHEMBL3980680,CC(C)(C)Nc1nc2c(-c3cc4c([nH]3)CCNC4=O)cccc2nc1-c1ccccc1,12.0,PAK4,CHEMBL4523,active,12.0,7.920818753952375,411.5090000000001,4.7882000000000025,3,4
CHEMBL3977692,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1N[C@H]1C[C@@H](O)C1,1.4,PAK4,CHEMBL4523,active,1.4,8.853871964321762,363.42100000000005,2.15442,4,5
CHEMBL3918797,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1N[C@H]1C[C@@H](NCCS(C)(=O)=O)C1,1.3,PAK4,CHEMBL4523,active,1.3,8.886056647693163,468.5830000000002,1.79632,4,7
CHEMBL3974822,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1N[C@H]1C[C@H](O)C1,1.73,PAK4,CHEMBL4523,active,1.73,8.761953896871205,363.42100000000005,2.15442,4,5
CHEMBL3941979,CC(=O)Nc1nc2c(-c3cc4c([nH]3)CCNC4=O)cccc2nc1C,20.1,PAK4,CHEMBL4523,active,20.1,7.696803942579511,335.3670000000001,2.17762,3,4
CHEMBL3966323,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC(=O)C1CC1,131.0,PAK4,CHEMBL4523,active,131.0,6.882728704344236,361.4050000000001,2.5677200000000004,3,4
