molecule_chembl_id,canonical_smiles,standard_value,target_name,target_chembl_id,bioactivity_class,standard_value_norm,pIC50
CHEMBL460994,CCN(CC)S(=O)(=O)c1cccc(C(=O)Nc2ccccc2C(=O)O)c1,100000.0,PIM1 kinase,CHEMBL5619,inactive,100000.0,4.0
CHEMBL460995,Cc1c(OS(=O)(=O)c2ccccc2)cccc1OS(=O)(=O)c1ccccc1,100000.0,PIM1 kinase,CHEMBL5619,inactive,100000.0,4.0
CHEMBL459939,C=CCN1C(=O)C(Cc2ccccc2)S/C1=N/c1ccc(C(=O)O)cc1,100000.0,PIM1 kinase,CHEMBL5619,inactive,100000.0,4.0
CHEMBL517101,O=C(Nc1nnc(CCS(=O)(=O)c2ccc3ccccc3c2)s1)c1ccccc1,100000.0,PIM1 kinase,CHEMBL5619,inactive,100000.0,4.0
CHEMBL459940,O=C(Nc1nnc(CCS(=O)(=O)c2ccc3ccccc3c2)s1)c1ccccc1Cl,100000.0,PIM1 kinase,CHEMBL5619,inactive,100000.0,4.0
CHEMBL461852,O=C(Nc1ccccc1O)c1cc(S(=O)(=O)N2CCCCC2)ccc1Cl,100000.0,PIM1 kinase,CHEMBL5619,inactive,100000.0,4.0
CHEMBL462059,CCN(c1ccc(C(O)(C(=O)OC)C(F)(F)F)cc1)S(=O)(=O)c1ccc(C)cc1,100000.0,PIM1 kinase,CHEMBL5619,inactive,100000.0,4.0
CHEMBL448868,COc1ccc(/C=C/C(=O)O)cc1S(=O)(=O)NC1CCS(=O)(=O)C1,100000.0,PIM1 kinase,CHEMBL5619,inactive,100000.0,4.0
CHEMBL466178,CCC(=O)N(Cc1ccc(S(N)(=O)=O)cc1)C1CC(=O)N(c2ccccc2)C1=O,100000.0,PIM1 kinase,CHEMBL5619,inactive,100000.0,4.0
CHEMBL466179,CCOC(=O)C(=Cc1c[nH]c2ccc(S(=O)(=O)N(C)C)cc12)C(=O)OCC,100000.0,PIM1 kinase,CHEMBL5619,inactive,100000.0,4.0
CHEMBL511207,C(=C/CSc1nnnn1-c1ccccc1)\CSc1nnnn1-c1ccccc1,100000.0,PIM1 kinase,CHEMBL5619,inactive,100000.0,4.0
CHEMBL468471,CCc1nnc(NC(=O)c2cc(S(=O)(=O)N(CC)CC)ccc2Cl)s1,100000.0,PIM1 kinase,CHEMBL5619,inactive,100000.0,4.0
CHEMBL468683,COc1cc(C=C2C(=O)OC3(CCCC3)OC2=O)cc(I)c1OCc1ccccc1C#N,100000.0,PIM1 kinase,CHEMBL5619,inactive,100000.0,4.0
CHEMBL513348,CN(NC(=O)COc1ccccc1)C1=NS(=O)(=O)c2ccccc21,100000.0,PIM1 kinase,CHEMBL5619,inactive,100000.0,4.0
CHEMBL468890,CCN1/C(=C2/SC(=S)N(NC(C)=O)C2=O)Sc2ccc(S(=O)(=O)C(F)(F)F)cc21,100000.0,PIM1 kinase,CHEMBL5619,inactive,100000.0,4.0
CHEMBL468891,Cc1cc(NC(=O)CCC(=O)O)ccc1NC(=O)c1cccs1,100000.0,PIM1 kinase,CHEMBL5619,inactive,100000.0,4.0
CHEMBL467848,CN(c1ccc(C(=O)Nc2ccc(F)cc2)cc1)S(=O)(=O)c1ccccc1,100000.0,PIM1 kinase,CHEMBL5619,inactive,100000.0,4.0
CHEMBL459727,Cc1ccc(S(=O)(=O)Nc2ccc(NC(=O)CN3CCCCC3)c(Cl)c2)cc1,100000.0,PIM1 kinase,CHEMBL5619,inactive,100000.0,4.0
CHEMBL459728,Cc1cc(C)nc(SCc2nnc(SCC(=O)N3CCCCC3)n2-c2ccccc2)n1,100000.0,PIM1 kinase,CHEMBL5619,inactive,100000.0,4.0
CHEMBL459938,CCCCOC(=O)c1ccc(NC(=O)CSc2nnnn2CC)cc1,100000.0,PIM1 kinase,CHEMBL5619,inactive,100000.0,4.0
CHEMBL512561,C=CCSc1nnc(-c2ccc(NS(C)(=O)=O)cc2)n1C,100000.0,PIM1 kinase,CHEMBL5619,inactive,100000.0,4.0
CHEMBL452114,Cn1c(SCC(N)=O)nnc1-c1ccc(NS(C)(=O)=O)cc1,100000.0,PIM1 kinase,CHEMBL5619,inactive,100000.0,4.0
CHEMBL504860,COC(=O)CSc1nnc(-c2ccc(NS(C)(=O)=O)cc2)n1C,100000.0,PIM1 kinase,CHEMBL5619,inactive,100000.0,4.0
CHEMBL518027,NC(=O)CSc1nnc(-c2ccc(S(=O)(=O)N3CCCCC3)cc2)n1Cc1ccccc1,100000.0,PIM1 kinase,CHEMBL5619,inactive,100000.0,4.0
CHEMBL460792,O=C(O)CSc1nnc(-c2ccc(S(=O)(=O)N3CCOCC3)cc2)n1Cc1ccco1,100000.0,PIM1 kinase,CHEMBL5619,inactive,100000.0,4.0
CHEMBL506724,CCn1c(SCC(=O)c2cccs2)nnc1-c1ccc(NS(C)(=O)=O)cc1,100000.0,PIM1 kinase,CHEMBL5619,inactive,100000.0,4.0
CHEMBL467849,CC1CCCCC1N(Cc1ccccc1F)S(=O)(=O)c1ccc(S(=O)(=O)N(C)C)cc1,100000.0,PIM1 kinase,CHEMBL5619,inactive,100000.0,4.0
CHEMBL512985,COc1cc(S(=O)(=O)N(Cc2cccnc2)Cc2ccccc2Cl)ccc1-n1cnnn1,100000.0,PIM1 kinase,CHEMBL5619,inactive,100000.0,4.0
CHEMBL468059,COc1cc(S(=O)(=O)N(Cc2ccc(Br)cc2)Cc2ccco2)ccc1-n1cnnn1,100000.0,PIM1 kinase,CHEMBL5619,inactive,100000.0,4.0
CHEMBL513144,Cc1cc(S(=O)(=O)NC2CCCC2)ccc1-n1cnnn1,100000.0,PIM1 kinase,CHEMBL5619,inactive,100000.0,4.0
CHEMBL511935,CCOc1cc(-n2cnnn2)c(OCC)cc1NC(=O)c1cc2cccc(OC)c2oc1=O,100000.0,PIM1 kinase,CHEMBL5619,inactive,100000.0,4.0
CHEMBL468480,CCOc1cc(S(=O)(=O)NCc2ccc3c(c2)OCO3)c(OCC)cc1-n1cnnn1,100000.0,PIM1 kinase,CHEMBL5619,inactive,100000.0,4.0
CHEMBL468481,COc1cc(S(=O)(=O)NC2CCCCC2C)ccc1-n1cnnn1,100000.0,PIM1 kinase,CHEMBL5619,inactive,100000.0,4.0
CHEMBL468691,O=C(CN(Cc1cccs1)S(=O)(=O)c1ccc(S(=O)(=O)NC2CC2)cc1)Nc1ccccc1,100000.0,PIM1 kinase,CHEMBL5619,inactive,100000.0,4.0
CHEMBL461850,CC1CCc2c(sc3nc(C4CC4)n4c(SCC(=O)Nc5nccs5)nnc4c23)C1,100000.0,PIM1 kinase,CHEMBL5619,inactive,100000.0,4.0
CHEMBL461851,Cc1ccc(S(=O)(=O)CCc2nnc(NC(=O)CCc3ccccc3)s2)cc1,100000.0,PIM1 kinase,CHEMBL5619,inactive,100000.0,4.0
CHEMBL517894,CS(=O)(=O)NCc1nnc(SCC(=O)N2CCCCCC2)n1-c1ccc(F)cc1,100000.0,PIM1 kinase,CHEMBL5619,inactive,100000.0,4.0
CHEMBL517260,CC(C)c1nnc(NC(=O)C2CCCN2S(=O)(=O)c2ccc(F)cc2)s1,100000.0,PIM1 kinase,CHEMBL5619,inactive,100000.0,4.0
CHEMBL518797,Cc1ccc(Cn2nnc3c(O)nc(C4CCCN(S(=O)(=O)c5ccccc5)C4)nc32)cc1,100000.0,PIM1 kinase,CHEMBL5619,inactive,100000.0,4.0
CHEMBL459310,O=S(=O)(c1ccc(F)cc1)N1CCCC(c2nc(O)c3nnn(Cc4ccc(F)cc4)c3n2)C1,100000.0,PIM1 kinase,CHEMBL5619,inactive,100000.0,4.0
CHEMBL459311,CCS(=O)(=O)N1CCCC(c2nc(O)c3nnn(Cc4ccccc4)c3n2)C1,100000.0,PIM1 kinase,CHEMBL5619,inactive,100000.0,4.0
CHEMBL516612,O=S(=O)(c1ccccc1)N1CCCC(c2nc(-c3ccc(F)cc3)no2)C1,100000.0,PIM1 kinase,CHEMBL5619,inactive,100000.0,4.0
CHEMBL467645,CCCS(=O)(=O)N1CCCC(c2nc(-c3ccc(C(C)C)cc3)no2)C1,100000.0,PIM1 kinase,CHEMBL5619,inactive,100000.0,4.0
CHEMBL467646,CCN(Cc1ccccc1)S(=O)(=O)c1ccc(S(=O)(=O)NC2CCC(C)CC2)cc1,100000.0,PIM1 kinase,CHEMBL5619,inactive,100000.0,4.0
CHEMBL467858,COc1ccc(N(CC(=O)NC2CCCC2)C(=O)C2CSC(=O)C2)cc1,100000.0,PIM1 kinase,CHEMBL5619,inactive,100000.0,4.0
CHEMBL467859,O=S(=O)(c1ccc(OC(F)(F)F)cc1)N1CCCC(c2nc(O)c3nnn(Cc4ccccc4Cl)c3n2)C1,100000.0,PIM1 kinase,CHEMBL5619,inactive,100000.0,4.0
CHEMBL513482,CCn1c(SCCN2CCCC2)nnc1C1CCCN(S(C)(=O)=O)C1,100000.0,PIM1 kinase,CHEMBL5619,inactive,100000.0,4.0
CHEMBL468909,Cn1c(CCNS(=O)(=O)c2ccccc2)nnc1SCc1cccnc1,100000.0,PIM1 kinase,CHEMBL5619,inactive,100000.0,4.0
CHEMBL513531,Cc1cc(S(=O)(=O)N2CCc3ccccc32)ccc1OCC(=O)NCc1ccccn1,100000.0,PIM1 kinase,CHEMBL5619,inactive,100000.0,4.0
CHEMBL469109,Cc1cc(S(=O)(=O)N2CCOCC2)ccc1OCC(=O)O,100000.0,PIM1 kinase,CHEMBL5619,inactive,100000.0,4.0
CHEMBL468490,Cc1ccc(-c2noc(CNC(=O)CN(C)S(=O)(=O)c3ccc4ccccc4c3)n2)cc1,100000.0,PIM1 kinase,CHEMBL5619,inactive,100000.0,4.0
CHEMBL468491,CCCNS(=O)(=O)c1ccc(OCC(=O)NCC2CCCO2)c(C)c1,100000.0,PIM1 kinase,CHEMBL5619,inactive,100000.0,4.0
CHEMBL460581,Cc1cc(S(=O)(=O)N2CCOCC2)ccc1OCC(=O)NCc1ccncc1,100000.0,PIM1 kinase,CHEMBL5619,inactive,100000.0,4.0
CHEMBL460582,CCS(=O)(=O)Nc1cc2c(C(C)=O)c(C)n(S(=O)(=O)CC)c2cc1C,100000.0,PIM1 kinase,CHEMBL5619,inactive,100000.0,4.0
CHEMBL506221,CCS(=O)(=O)Nc1cc2c(cc1C)C(S(=O)(=O)CC)C1=C2CCC1,100000.0,PIM1 kinase,CHEMBL5619,inactive,100000.0,4.0
CHEMBL578390,CCCCCCCCC/C(=C\C1=C(C)C(=O)C(OC)=C(OC)C1=O)C(=O)O,10000.0,PIM1 kinase,CHEMBL5619,inactive,10000.0,5.0
CHEMBL569384,COC1=C(OC)C(=O)C(/C=C/C(=O)O)=C(C)C1=O,40000.0,PIM1 kinase,CHEMBL5619,inactive,40000.0,4.3979400086720375
CHEMBL571611,COC1=C(OC)C(=O)C(/C=C(\C)C(=O)O)=C(C)C1=O,3000.0,PIM1 kinase,CHEMBL5619,intermediate,3000.0,5.522878745280337
CHEMBL571827,CCCC/C(=C\C1=C(C)C(=O)C(OC)=C(OC)C1=O)C(=O)O,15000.0,PIM1 kinase,CHEMBL5619,inactive,15000.0,4.823908740944319
CHEMBL571828,COC1=C(OC)C(=O)C(/C=C(\C)C(=O)O)=C(Cl)C1=O,3000.0,PIM1 kinase,CHEMBL5619,intermediate,3000.0,5.522878745280337
CHEMBL577095,COCC/C(=C\C1=C(C)C(=O)C(OC)=C(OC)C1=O)C(=O)O,10000.0,PIM1 kinase,CHEMBL5619,inactive,10000.0,5.0
CHEMBL583347,CCCCCCCCC/C(=C\C1=C(C)C(=O)C(OC)=C(OC)C1=O)C(=O)NCCO,10000.0,PIM1 kinase,CHEMBL5619,inactive,10000.0,5.0
CHEMBL572065,C/C(=C\C1=CC(=O)c2ccccc2C1=O)C(=O)O,3000.0,PIM1 kinase,CHEMBL5619,intermediate,3000.0,5.522878745280337
CHEMBL571874,CC1=C(/C=C(\C)C(=O)O)C(=O)c2ccccc2C1=O,15000.0,PIM1 kinase,CHEMBL5619,inactive,15000.0,4.823908740944319
CHEMBL577297,COC1=C(/C=C(\C)C(=O)O)C(=O)c2ccccc2C1=O,1000.0,PIM1 kinase,CHEMBL5619,active,1000.0,6.0
CHEMBL572060,CSC1=C(/C=C(\C)C(=O)O)C(=O)c2ccccc2C1=O,1000.0,PIM1 kinase,CHEMBL5619,active,1000.0,6.0
CHEMBL570986,C/C(=C\C1=C(F)C(=O)c2ccccc2C1=O)C(=O)O,4000.0,PIM1 kinase,CHEMBL5619,intermediate,4000.0,5.3979400086720375
CHEMBL568994,C/C(=C\C1=C(Cl)C(=O)c2ccccc2C1=O)C(=O)O,1000.0,PIM1 kinase,CHEMBL5619,active,1000.0,6.0
CHEMBL568995,C/C(=C/C1=C(Cl)C(=O)c2ccccc2C1=O)C(=O)O,2000.0,PIM1 kinase,CHEMBL5619,intermediate,2000.0,5.698970004336019
CHEMBL568996,C/C(=C\C1=C(Br)C(=O)c2ccccc2C1=O)C(=O)O,2000.0,PIM1 kinase,CHEMBL5619,intermediate,2000.0,5.698970004336019
CHEMBL569164,COCC/C(=C\C1=C(C)C(=O)c2ccccc2C1=O)C(=O)O,10000.0,PIM1 kinase,CHEMBL5619,inactive,10000.0,5.0
CHEMBL569165,COCC/C(=C\C1=C(Cl)C(=O)c2ccccc2C1=O)C(=O)O,3000.0,PIM1 kinase,CHEMBL5619,intermediate,3000.0,5.522878745280337
CHEMBL570293,COCC/C(=C\C1=C(Br)C(=O)c2ccccc2C1=O)C(=O)O,1000.0,PIM1 kinase,CHEMBL5619,active,1000.0,6.0
CHEMBL570294,C/C(=C\C1=C(Cl)C(=O)c2ccccc2C1=O)C(=O)NCCO,1000.0,PIM1 kinase,CHEMBL5619,active,1000.0,6.0
CHEMBL568769,O=C(O)CCC1=C(Br)C(=O)c2ccccc2C1=O,5000.0,PIM1 kinase,CHEMBL5619,intermediate,5000.0,5.301029995663981
CHEMBL1617574,CC(=O)Nc1sc2c(c1-c1nc3ccccc3s1)CCN(C(C)C)C2,2000.0,PIM1 kinase,CHEMBL5619,intermediate,2000.0,5.698970004336019
CHEMBL1721230,CC(=O)Nc1sc2c(c1-c1nc3ccccc3s1)CCNC2,2900.0,PIM1 kinase,CHEMBL5619,intermediate,2900.0,5.5376020021010435
CHEMBL1879618,CC(=O)Nc1sc2c(c1-c1nc3ccccc3s1)CCN(C(=O)OC(C)(C)C)C2,57000.0,PIM1 kinase,CHEMBL5619,inactive,57000.0,4.2441251443275085
CHEMBL1719929,CC(=O)Nc1sc2c(c1-c1nc3ccccc3s1)CCN(C)C2,3800.0,PIM1 kinase,CHEMBL5619,intermediate,3800.0,5.42021640338319
CHEMBL2059403,CC(=O)Nc1sc2c(c1-c1cccc3ccccc13)CCNC2,57000.0,PIM1 kinase,CHEMBL5619,inactive,57000.0,4.2441251443275085
CHEMBL2059407,CC(=O)Nc1sc2c(c1-c1csc3ccccc13)CCNC2,57000.0,PIM1 kinase,CHEMBL5619,inactive,57000.0,4.2441251443275085
CHEMBL2057929,CC(=O)Nc1sc2c(c1-c1cc3ccccc3[nH]1)CCNC2,57000.0,PIM1 kinase,CHEMBL5619,inactive,57000.0,4.2441251443275085
CHEMBL1719251,CC(=O)Nc1sc2c(c1-c1nc3ccccc3o1)CCN(C(C)C)C2,20400.0,PIM1 kinase,CHEMBL5619,inactive,20400.0,4.690369832574101
CHEMBL1700271,CC(=O)Nc1sc2c(c1-c1nc(-c3ccccc3)cs1)CCN(C(C)C)C2,2900.0,PIM1 kinase,CHEMBL5619,intermediate,2900.0,5.5376020021010435
CHEMBL2057934,CC(C)(C)C(=O)Nc1sc2c(c1-c1nc3ccccc3s1)CCNC2,57000.0,PIM1 kinase,CHEMBL5619,inactive,57000.0,4.2441251443275085
CHEMBL2057935,O=C(Nc1sc2c(c1-c1nc3ccccc3s1)CCNC2)C1CC1,6000.0,PIM1 kinase,CHEMBL5619,intermediate,6000.0,5.221848749616356
CHEMBL2057938,O=C(CCc1ccccc1)Nc1sc2c(c1-c1nc3ccccc3s1)CCNC2,57000.0,PIM1 kinase,CHEMBL5619,inactive,57000.0,4.2441251443275085
CHEMBL1882023,O=C(Nc1sc2c(c1-c1nc3ccccc3s1)CCNC2)C(F)(F)F,17600.0,PIM1 kinase,CHEMBL5619,inactive,17600.0,4.7544873321858505
CHEMBL2057939,COC(=O)Nc1sc2c(c1-c1nc3ccccc3s1)CCNC2,11100.0,PIM1 kinase,CHEMBL5619,inactive,11100.0,4.954677021213342
CHEMBL1720543,O=C(Nc1sc2c(c1-c1nc3ccccc3s1)CCNC2)C(F)F,3800.0,PIM1 kinase,CHEMBL5619,intermediate,3800.0,5.42021640338319
CHEMBL1876662,C#CCCC(=O)Nc1sc2c(c1-c1nc3ccccc3s1)CCNC2,12000.0,PIM1 kinase,CHEMBL5619,inactive,12000.0,4.920818753952375
CHEMBL2057941,CC(C)N1CCc2c(sc(NC(=O)C(F)F)c2-c2nc3ccccc3s2)C1,5300.0,PIM1 kinase,CHEMBL5619,intermediate,5300.0,5.275724130399211
CHEMBL2057942,CC(C)N1CCc2c(sc(NC(=O)C3CCCCC3)c2-c2nc3ccccc3s2)C1,8300.0,PIM1 kinase,CHEMBL5619,intermediate,8300.0,5.080921907623926
CHEMBL2057943,CCCCC(=O)Nc1sc2c(c1-c1nc3ccccc3s1)CCN(C(C)C)C2,9100.0,PIM1 kinase,CHEMBL5619,intermediate,9100.0,5.040958607678906
CHEMBL2057216,c1ccc2sc(-c3csc4c3CCNC4)nc2c1,25200.0,PIM1 kinase,CHEMBL5619,inactive,25200.0,4.598599459218456
CHEMBL2057944,COC(=O)c1sc2c(c1-c1nc3ccccc3s1)CCNC2,57000.0,PIM1 kinase,CHEMBL5619,inactive,57000.0,4.2441251443275085
CHEMBL2057945,O=C(O)c1sc2c(c1-c1nc3ccccc3s1)CCNC2,57000.0,PIM1 kinase,CHEMBL5619,inactive,57000.0,4.2441251443275085
CHEMBL2057946,Cc1nnc(-c2sc3c(c2-c2nc4ccccc4s2)CCNC3)o1,57000.0,PIM1 kinase,CHEMBL5619,inactive,57000.0,4.2441251443275085
CHEMBL2057947,Cc1noc(-c2sc3c(c2-c2nc4ccccc4s2)CCNC3)n1,57000.0,PIM1 kinase,CHEMBL5619,inactive,57000.0,4.2441251443275085
CHEMBL2057948,Cc1nnc(Nc2sc3c(c2-c2nc4ccccc4s2)CCNC3)o1,19000.0,PIM1 kinase,CHEMBL5619,inactive,19000.0,4.721246399047171
CHEMBL2057949,Cc1noc(Nc2sc3c(c2-c2nc4ccccc4s2)CCNC3)n1,18200.0,PIM1 kinase,CHEMBL5619,inactive,18200.0,4.739928612014925
CHEMBL2057951,CC(=O)Nc1sc2cnccc2c1-c1nc2ccccc2s1,57000.0,PIM1 kinase,CHEMBL5619,inactive,57000.0,4.2441251443275085
CHEMBL1698064,CC(=O)Nc1sc2c(c1-c1nc3ccccc3s1)CN(C(C)C)C2,3100.0,PIM1 kinase,CHEMBL5619,intermediate,3100.0,5.508638306165727
CHEMBL1706858,CC(=O)Nc1sc2c(c1-c1nc3ccccc3s1)CNC2,3300.0,PIM1 kinase,CHEMBL5619,intermediate,3300.0,5.481486060122113
CHEMBL1705313,CC(=O)Nc1sc2c(c1-c1nc3ccccc3s1)CCCN(C(C)C)C2,12900.0,PIM1 kinase,CHEMBL5619,inactive,12900.0,4.889410289700751
CHEMBL1716096,CC(=O)Nc1sc2c(c1-c1nc3ccccc3s1)CCN(C(C)C)CC2,17600.0,PIM1 kinase,CHEMBL5619,inactive,17600.0,4.7544873321858505
CHEMBL1617574,CC(=O)Nc1sc2c(c1-c1nc3ccccc3s1)CCN(C(C)C)C2,12000.0,PIM1 kinase,CHEMBL5619,inactive,12000.0,4.920818753952375
CHEMBL1721230,CC(=O)Nc1sc2c(c1-c1nc3ccccc3s1)CCNC2,5000.0,PIM1 kinase,CHEMBL5619,intermediate,5000.0,5.301029995663981
CHEMBL1719929,CC(=O)Nc1sc2c(c1-c1nc3ccccc3s1)CCN(C)C2,5000.0,PIM1 kinase,CHEMBL5619,intermediate,5000.0,5.301029995663981
CHEMBL1719251,CC(=O)Nc1sc2c(c1-c1nc3ccccc3o1)CCN(C(C)C)C2,13000.0,PIM1 kinase,CHEMBL5619,inactive,13000.0,4.886056647693163
CHEMBL1700271,CC(=O)Nc1sc2c(c1-c1nc(-c3ccccc3)cs1)CCN(C(C)C)C2,3000.0,PIM1 kinase,CHEMBL5619,intermediate,3000.0,5.522878745280337
CHEMBL1720543,O=C(Nc1sc2c(c1-c1nc3ccccc3s1)CCNC2)C(F)F,4000.0,PIM1 kinase,CHEMBL5619,intermediate,4000.0,5.3979400086720375
CHEMBL1698064,CC(=O)Nc1sc2c(c1-c1nc3ccccc3s1)CN(C(C)C)C2,4000.0,PIM1 kinase,CHEMBL5619,intermediate,4000.0,5.3979400086720375
CHEMBL1706858,CC(=O)Nc1sc2c(c1-c1nc3ccccc3s1)CNC2,1000.0,PIM1 kinase,CHEMBL5619,active,1000.0,6.0
CHEMBL1705313,CC(=O)Nc1sc2c(c1-c1nc3ccccc3s1)CCCN(C(C)C)C2,14000.0,PIM1 kinase,CHEMBL5619,inactive,14000.0,4.853871964321762
CHEMBL1716096,CC(=O)Nc1sc2c(c1-c1nc3ccccc3s1)CCN(C(C)C)CC2,13000.0,PIM1 kinase,CHEMBL5619,inactive,13000.0,4.886056647693163
CHEMBL1453126,Cc1cc(C)c2c(N)c3cccc(C)c3nc2n1,1500.0,PIM1 kinase,CHEMBL5619,intermediate,1500.0,5.823908740944319
CHEMBL1453126,Cc1cc(C)c2c(N)c3cccc(C)c3nc2n1,32000.0,PIM1 kinase,CHEMBL5619,inactive,32000.0,4.494850021680094
CHEMBL2420480,N#Cc1ccc2cc3c(=O)[nH]c(=O)nc-3n(-c3cccc(-c4nnn[nH]4)c3)c2c1,200000.0,PIM1 kinase,CHEMBL5619,inactive,200000.0,3.6989700043360187
CHEMBL2420479,N#Cc1ccc2cc3c(=O)[nH]c(=O)nc-3n(-c3cccc4[nH]ncc34)c2c1,200000.0,PIM1 kinase,CHEMBL5619,inactive,200000.0,3.6989700043360187
CHEMBL2420478,N#Cc1ccc2cc3c(=O)[nH]c(=O)nc-3n(-c3ccc4cn[nH]c4c3)c2c1,200000.0,PIM1 kinase,CHEMBL5619,inactive,200000.0,3.6989700043360187
CHEMBL2420477,N#Cc1ccc2cc3c(=O)[nH]c(=O)nc-3n(-c3cccc(S(N)(=O)=O)c3)c2c1,200000.0,PIM1 kinase,CHEMBL5619,inactive,200000.0,3.6989700043360187
CHEMBL2420476,CS(=O)(=O)Nc1cccc(-n2c3nc(=O)[nH]c(=O)c-3cc3cc(Cl)ccc32)c1,200000.0,PIM1 kinase,CHEMBL5619,inactive,200000.0,3.6989700043360187
CHEMBL2420475,CS(=O)(=O)Nc1cccc(-n2c3nc(=O)[nH]c(=O)c-3cc3ccccc32)c1,200000.0,PIM1 kinase,CHEMBL5619,inactive,200000.0,3.6989700043360187
CHEMBL2420474,CS(=O)(=O)Nc1cccc(-n2c3nc(=O)[nH]c(=O)c-3cc3ccc(C#N)cc32)c1,200000.0,PIM1 kinase,CHEMBL5619,inactive,200000.0,3.6989700043360187
CHEMBL2420473,N#Cc1ccc2cc3c(=O)[nH]c(=O)nc-3n(-c3cccc(CC(N)=O)c3)c2c1,200000.0,PIM1 kinase,CHEMBL5619,inactive,200000.0,3.6989700043360187
CHEMBL2420472,N#Cc1ccc2cc3c(=O)[nH]c(=O)nc-3n(-c3cccc(N)c3)c2c1,200000.0,PIM1 kinase,CHEMBL5619,inactive,200000.0,3.6989700043360187
CHEMBL2420471,N#Cc1ccc2cc3c(=O)[nH]c(=O)nc-3n(-c3ccc(Br)cc3)c2c1,200000.0,PIM1 kinase,CHEMBL5619,inactive,200000.0,3.6989700043360187
CHEMBL2420470,N#Cc1ccc2cc3c(=O)[nH]c(=O)nc-3n(-c3cccc(F)c3)c2c1,200000.0,PIM1 kinase,CHEMBL5619,inactive,200000.0,3.6989700043360187
CHEMBL2420469,COc1ccc(-n2c3nc(=O)[nH]c(=O)c-3cc3ccc(C#N)cc32)cc1O,200000.0,PIM1 kinase,CHEMBL5619,inactive,200000.0,3.6989700043360187
CHEMBL2420468,COc1ccc(-n2c3nc(=O)[nH]c(=O)c-3cc3ccc(C#N)cc32)cc1,200000.0,PIM1 kinase,CHEMBL5619,inactive,200000.0,3.6989700043360187
CHEMBL2420467,COc1cccc(-n2c3nc(=O)[nH]c(=O)c-3cc3ccc(C#N)cc32)c1,200000.0,PIM1 kinase,CHEMBL5619,inactive,200000.0,3.6989700043360187
CHEMBL2420466,N#Cc1ccc2cc3c(=O)[nH]c(=O)nc-3n(-c3cccc(CO)c3)c2c1,200000.0,PIM1 kinase,CHEMBL5619,inactive,200000.0,3.6989700043360187
CHEMBL2420465,N#Cc1ccc2cc3c(=O)[nH]c(=O)nc-3n(-c3ccc(O)cc3)c2c1,200000.0,PIM1 kinase,CHEMBL5619,inactive,200000.0,3.6989700043360187
CHEMBL2420507,N#Cc1ccc2cc3c(=O)[nH]c(=O)nc-3n(-c3cccc(O)c3)c2c1,200000.0,PIM1 kinase,CHEMBL5619,inactive,200000.0,3.6989700043360187
CHEMBL2420506,N#Cc1ccc2cc3c(=O)[nH]c(=O)nc-3n(-c3ccccc3)c2c1,200000.0,PIM1 kinase,CHEMBL5619,inactive,200000.0,3.6989700043360187
CHEMBL2420505,O=c1nc2n(-c3ccccc3)c3cc(C(F)(F)F)ccc3cc-2c(=O)[nH]1,200000.0,PIM1 kinase,CHEMBL5619,inactive,200000.0,3.6989700043360187
CHEMBL2420504,O=c1nc2n(-c3ccccc3O)c3cc(Cl)ccc3cc-2c(=O)[nH]1,200000.0,PIM1 kinase,CHEMBL5619,inactive,200000.0,3.6989700043360187
CHEMBL2420503,O=c1nc2n(-c3cccc(O)c3)c3cc(Cl)ccc3cc-2c(=O)[nH]1,200000.0,PIM1 kinase,CHEMBL5619,inactive,200000.0,3.6989700043360187
CHEMBL2420502,COc1ccc(-n2c3nc(=O)[nH]c(=O)c-3cc3ccc(Cl)cc32)cc1,200000.0,PIM1 kinase,CHEMBL5619,inactive,200000.0,3.6989700043360187
CHEMBL2420501,O=c1nc2n(-c3ccc(O)cc3)c3cc(Cl)ccc3cc-2c(=O)[nH]1,200000.0,PIM1 kinase,CHEMBL5619,inactive,200000.0,3.6989700043360187
CHEMBL2420500,O=c1nc2n(C3CCNCC3)c3cc(Cl)ccc3cc-2c(=O)[nH]1,200000.0,PIM1 kinase,CHEMBL5619,inactive,200000.0,3.6989700043360187
CHEMBL2420499,O=c1nc2n(C3CCCCC3)c3cc(Cl)ccc3cc-2c(=O)[nH]1,200000.0,PIM1 kinase,CHEMBL5619,inactive,200000.0,3.6989700043360187
CHEMBL2420498,O=c1nc2n(C3CC3)c3cc(Cl)ccc3cc-2c(=O)[nH]1,200000.0,PIM1 kinase,CHEMBL5619,inactive,200000.0,3.6989700043360187
CHEMBL2420497,Cn1c2nc(=O)[nH]c(=O)c-2cc2ccc(Cl)cc21,200000.0,PIM1 kinase,CHEMBL5619,inactive,200000.0,3.6989700043360187
CHEMBL224548,O=c1nc2n(-c3ccccc3)c3cccc(Cl)c3cc-2c(=O)[nH]1,200000.0,PIM1 kinase,CHEMBL5619,inactive,200000.0,3.6989700043360187
CHEMBL2420496,O=c1nc2n(-c3ccccc3)c3ccc(Cl)cc3cc-2c(=O)[nH]1,200000.0,PIM1 kinase,CHEMBL5619,inactive,200000.0,3.6989700043360187
CHEMBL2420495,O=c1nc2n(-c3ccccc3)c3c(Cl)cccc3cc-2c(=O)[nH]1,200000.0,PIM1 kinase,CHEMBL5619,inactive,200000.0,3.6989700043360187
